FID,Shape *,id,geometry_t,geometry_c,geometry_1,geometry_n,latitude,longitude,ri_service,timestamp,cce_availa,category,global_id,name,functional,type,ownership,ward_code,source,ward_name,lga_code,lga_name,state_code,state_name,alternate_,contact_ph,contact_na,cce_quanti,cce_lastup,accessibil
844,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a9c,Point,8.678191,10.517151,geometry_type,10.517151,8.678191,Unknown,2018-09-25T14:30:09Z,Unknown,Private Clinic,023f69f0-15cf-42e5-ac04-754e305da72d,Maskawa Maternity Clinic,Unknown,Tertiary,Private,KD1702,eHA_Polio,Dan Alhaji,19017,Lere,KD,Kaduna, , , , , , 
845,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a98,Point,8.67273,10.56116,geometry_type,10.56116,8.67273,Unknown,2018-09-25T14:30:10Z,Unknown,Health Post,a772db5d-e473-4c16-a95a-7f3ba8a7f6ed,Mahanga Health Post,Unknown,Primary,Public,KD1702,eHA_Polio,Dan Alhaji,19017,Lere,KD,Kaduna, , , , , , 
846,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a95,Point,8.665949,10.568825,geometry_type,10.568825,8.665949,Unknown,2018-09-25T14:25:48Z,Unknown,Primary Health Center,4d792563-6027-4271-9c89-b5d6b8255679,Tabo Tabo Health Center,Functional,Primary,Public,KD1702,eHA_Polio,Dan Alhaji,19017,Lere,KD,Kaduna, , , , , , 
847,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a92,Point,8.74877,10.486241,geometry_type,10.486241,8.74877,Unknown,2018-09-25T14:30:11Z,Unknown,Primary Health Center,119683c2-639f-4c62-9e0e-cbf7d90f93da,Unguwan Sarki Iman Maternal Health,Unknown,Primary,Public,KD1702,eHA_Polio,Dan Alhaji,19017,Lere,KD,Kaduna, , , , , , 
848,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a8f,Point,8.763397,10.571208,geometry_type,10.571208,8.763397,Unknown,2018-09-25T14:30:11Z,Unknown,Primary Health Clinic,c893095d-2543-4205-b18b-f9507f43dd01,Abadawa Primary Health Clinic,Unknown,Primary,Public,KD1702,eHA_Polio,Dan Alhaji,19017,Lere,KD,Kaduna, , , , , , 
849,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a8b,Point,8.6447,10.62236,geometry_type,10.62236,8.6447,Unknown,2018-09-25T14:25:51Z,Unknown,Primary Health Clinic,dcca6aea-dfb5-4b7d-9519-a6604a8a98da,Ibrahim C Liman Primary Health Clinic,Unknown,Primary,Public,KD1702,eHA_Polio,Dan Alhaji,19017,Lere,KD,Kaduna, , , , , , 
850,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a89,Point,8.646648,10.623052,geometry_type,10.623052,8.646648,Yes,2018-09-25T14:25:53Z,Unknown,Primary Health Clinic,21409a1a-b174-4d57-b1a9-e6bc411b065c,Sauki Primary Health Clinic,Unknown,Primary,Public,KD1702,eHA_Polio,Dan Alhaji,19017,Lere,KD,Kaduna, , , , , , 
851,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a83,Point,8.576145,10.171693,geometry_type,10.171693,8.576145,Unknown,2018-09-25T14:25:09Z,Unknown,Primary Health Center,471e75d9-9ba3-436c-88d2-7e3d87aad57e,Primary Health Center Garukurama,Unknown,Primary,Others,KD1703,NPHCDA,Garu Mariri,19017,Lere,KD,Kaduna, , , , , , 
852,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a80,Point,8.582148,10.168542,geometry_type,10.168542,8.582148,Unknown,2018-09-25T14:25:08Z,Unknown,Primary Health Clinic,0390aeac-d162-4bd7-96e3-a5b331339ce7,Ecwa Health Clinic Garun Kurama,Unknown,Primary,NGO/Humanitarian,KD1703,eHA_Polio,Garu Mariri,19017,Lere,KD,Kaduna, , , , , , 
853,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a77,Point,8.628554,10.201373,geometry_type,10.201373,8.628554,Yes,2018-09-25T14:24:54Z,Unknown,Primary Health Clinic,050a9215-ce63-4527-a1d8-3903ea228516,Kurmin Dodo Health Clinic,Functional,Primary,Public,KD1703,eHA_Polio,Garu Mariri,19017,Lere,KD,Kaduna, , , , , , 
854,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a74,Point,8.51603,10.14955,geometry_type,10.14955,8.51603,Unknown,2018-09-25T14:24:54Z,Unknown,Primary Health Clinic,9efc6a56-a28b-44eb-bbe1-b33c8287aaf6,Jama'ar Iya Health Clinic,Unknown,Primary,Public,KD1703,eHA_Polio,Garu Mariri,19017,Lere,KD,Kaduna, , , , , , 
855,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a6f,Point,8.524373,10.029859,geometry_type,10.029859,8.524373,Unknown,2018-09-25T14:24:59Z,Unknown,Primary Health Clinic,5da1dfa3-c96f-4047-b3be-90b65c843308,Dabo Lere Clinic,Functional,Primary,Public,KD1703,eHA_Polio,Garu Mariri,19017,Lere,KD,Kaduna, , , , , , 
856,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a6d,Point,8.536462,10.106785,geometry_type,10.106785,8.536462,Unknown,2018-09-25T14:25:06Z,Unknown,Primary Health Clinic,3d51e00e-34ca-4caf-9dc4-ad0b3920b959,Warsa Amawa Clinic,Functional,Primary,Public,KD1703,eHA_Polio,Garu Mariri,19017,Lere,KD,Kaduna, , , , , , 
857,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a6a,Point,8.6541,10.121333,geometry_type,10.121333,8.6541,Unknown,2018-09-25T14:25:09Z,Unknown,Primary Health Clinic,c06cf92c-c9c8-4aa6-9d36-98fa1dfe08cb,Karambana Health Clinic,Functional,Primary,Public,KD1703,eHA_Polio,Garu Mariri,19017,Lere,KD,Kaduna, , , , , , 
858,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a67,Point,8.567361,10.129194,geometry_type,10.129194,8.567361,Unknown,2018-09-25T14:24:58Z,Unknown,Primary Health Clinic,5fa0ba29-c2e0-4065-9dd4-481400577c64,Isuwa G Kems Maitaimako Clinic Yadin Garu,Unknown,Primary,Public,KD1703,eHA_Polio,Garu Mariri,19017,Lere,KD,Kaduna, , , , , , 
859,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a65,Point,8.529534,10.031016,geometry_type,10.031016,8.529534,Unknown,2018-09-25T14:25:05Z,Unknown,Primary Health Clinic,aa538187-d943-4e84-be9a-7625bee788ee,Godiya Health Clinic Mariri,Unknown,Primary,Public,KD1703,eHA_Polio,Garu Mariri,19017,Lere,KD,Kaduna, , , , , , 
860,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a61,Point,8.5234,10.025883,geometry_type,10.025883,8.5234,Unknown,2018-09-25T14:25:11Z,Unknown,Private Clinic,d70683ed-fe35-4da5-9e83-eff627bb76d4,Maiwada Idris Clinic And Maternity,Unknown,Tertiary,Private,KD1703,eHA_Polio,Garu Mariri,19017,Lere,KD,Kaduna, , , , , , 
861,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a5e,Point,8.529762,10.03192,geometry_type,10.03192,8.529762,Unknown,2018-09-25T14:25:06Z,Unknown,Private Clinic,52a90403-68dc-4ab7-9c73-fdf9481f11e5,Lafia Nursing Home Mariri,Unknown,Primary,Public,KD1703,eHA_Polio,Garu Mariri,19017,Lere,KD,Kaduna, , , , , , 
862,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a5b,Point,8.39588,10.34097,geometry_type,10.34097,8.39588,Unknown,2018-09-25T14:25:43Z,Unknown,Primary Health Clinic,80dd8d53-cb06-4ee1-ba15-ae6bb0ffe3ec,Maternity Child Hospital Kakidare Gure,Unknown,Primary,Public,KD1704,eHA_Polio,Gure Kahugu,19017,Lere,KD,Kaduna, , , , , , 
863,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a53,Point,8.38251,10.32007,geometry_type,10.32007,8.38251,Yes,2018-09-25T14:25:43Z,Unknown,Primary Health Center,53ec3790-d02f-4dba-87aa-278444ad2e67,Gure Primary Health Center,Functional,Primary,Public,KD1704,eHA_Polio,Gure Kahugu,19017,Lere,KD,Kaduna, , , , , , 
864,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a4d,Point,8.421524,10.287021,geometry_type,10.287021,8.421524,Unknown,2018-09-25T14:25:44Z,Unknown,Primary Health Clinic,a793b6a6-d291-43f1-8b1e-738471e246ab,Karimbo Primary Health Care,Functional,Primary,Public,KD1704,eHA_Polio,Gure Kahugu,19017,Lere,KD,Kaduna, , , , , , 
865,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a49,Point,8.431116,10.193172,geometry_type,10.193172,8.431116,Unknown,2018-09-25T14:24:57Z,Unknown,Primary Health Clinic,bdad24c4-06fd-4a97-a1a0-ca8e28145e3a,Salama Health Clinic,Unknown,Primary,Public,KD1704,eHA_Polio,Gure Kahugu,19017,Lere,KD,Kaduna, , , , , , 
866,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a47,Point,8.465642,10.226748,geometry_type,10.226748,8.465642,Unknown,2018-09-25T14:25:11Z,Unknown,Primary Health Clinic,5257176c-289a-47da-b500-8e26e3d8e5d6,Matermal Child Healthcare Center,Unknown,Primary,Public,KD1704,eHA_Polio,Gure Kahugu,19017,Lere,KD,Kaduna, , , , , , 
867,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a46,Point,8.4721,10.230525,geometry_type,10.230525,8.4721,Unknown,2018-09-25T14:25:08Z,Unknown,Primary Health Clinic,3a72d789-e44c-41d5-9eca-76adbc8d47cb,Aniraggu Medical Center Bundu Kahugu,Unknown,Primary,Public,KD1704,eHA_Polio,Gure Kahugu,19017,Lere,KD,Kaduna, , , , , , 
868,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a44,Point,8.419679,10.334632,geometry_type,10.334632,8.419679,Unknown,2018-09-25T14:25:45Z,Unknown,Primary Health Center,ea8ff012-47ae-49d6-bf1f-be2aa4b6e3a5,Gure Kahugu Primary Health Center,Unknown,Primary,Public,KD1704,eHA_Polio,Gure Kahugu,19017,Lere,KD,Kaduna, , , , , , 
869,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a3f,Point,8.619131,10.469981,geometry_type,10.469981,8.619131,Yes,2018-09-25T14:25:47Z,Unknown,Primary Health Clinic,c78e1dab-3dad-4432-9214-540f95903a1d,Malunfashi Health Clinic,Functional,Primary,Public,KD1705,eHA_Polio,Kayarda,19017,Lere,KD,Kaduna, , , , , , 
870,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a3d,Point,8.590397,10.483038,geometry_type,10.483038,8.590397,Unknown,2018-09-25T14:25:46Z,Unknown,Health Post,eb1f7a0c-6a18-4f50-af75-3dc18bc2f0db,Uroko Health Post,Unknown,Primary,Public,KD1705,eHA_Polio,Kayarda,19017,Lere,KD,Kaduna, , , , , , 
871,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a38,Point,8.560713,10.508651,geometry_type,10.508651,8.560713,Yes,2018-09-25T14:25:49Z,Unknown,Primary Health Clinic,d2fcd72e-a8c2-4611-a0e5-1283d16636c1,Unguwan Kimba Health Clinic,Functional,Primary,Public,KD1705,eHA_Polio,Kayarda,19017,Lere,KD,Kaduna, , , , , , 
872,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a35,Point,8.617018,10.534691,geometry_type,10.534691,8.617018,Yes,2018-09-25T14:25:55Z,Unknown,Primary Health Clinic,79913460-bdca-4e46-8809-8ca6dbac81d2,Kakun Kurama Health Clinic,Functional,Primary,Public,KD1705,eHA_Polio,Kayarda,19017,Lere,KD,Kaduna, , , , , , 
873,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a2f,Point,8.622717,10.499105,geometry_type,10.499105,8.622717,Unknown,2018-09-25T14:25:51Z,Unknown,Health Post,548f4045-3db9-41a5-863b-c03e0c4d9349,Galma Health Post,Unknown,Primary,Public,KD1705,eHA_Polio,Kayarda,19017,Lere,KD,Kaduna, , , , , , 
874,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a2d,Point,8.590554,10.564961,geometry_type,10.564961,8.590554,Yes,2018-09-25T14:25:46Z,Unknown,Primary Health Clinic,5e21f7bc-5bdd-4d15-8aa4-bd42b51134ae,Goron Dutse Health Clinic,Functional,Primary,Public,KD1705,eHA_Polio,Kayarda,19017,Lere,KD,Kaduna, , , , , , 
875,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a2a,Point,8.596714,10.496623,geometry_type,10.496623,8.596714,Unknown,2018-09-25T14:08:13Z,Unknown,Primary Health Center,2c5948a4-5090-46f4-9d15-7a10b4477160,Primary Health Center Kayarda,Unknown,Primary,Others,KD1705,NPHCDA,Kayarda,19017,Lere,KD,Kaduna, , , , , , 
876,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a28,Point,8.518694,10.509845,geometry_type,10.509845,8.518694,Unknown,2018-09-25T14:34:40Z,Unknown,Primary Health Clinic,abc56c31-2431-4f82-9104-376b0a461f8b,Health Clinic Uguwan Sarki,Functional,Primary,Others,KD1706,NPHCDA,Kudaru,19017,Lere,KD,Kaduna, , , , , , 
877,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a25,Point,8.488578,10.511749,geometry_type,10.511749,8.488578,Yes,2018-09-25T14:25:52Z,Unknown,Primary Health Center,60754191-68f1-481f-a8b3-5c4e979f823b,Unguwar Hayatu Primary Health Center,Functional,Primary,Public,KD1706,eHA_Polio,Kudaru,19017,Lere,KD,Kaduna, , , , , , 
878,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a23,Point,8.374761,10.68403,geometry_type,10.68403,8.374761,Unknown,2018-09-25T14:40:32Z,Unknown,Primary Health Center,ceacb453-b4ca-48f0-b700-92a67a562975,Mai Gamo Primary Health Center,Functional,Primary,Public,KD1706,eHA_Polio,Kudaru,19017,Lere,KD,Kaduna, , , , , , 
879,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a1f,Point,8.556976,10.483827,geometry_type,10.483827,8.556976,Yes,2018-09-25T14:25:48Z,Unknown,Primary Health Clinic,dd3467ec-189a-46e3-ba85-530bbc7377cb,Tsurutawa Health Clinic,Functional,Primary,Public,KD1706,eHA_Polio,Kudaru,19017,Lere,KD,Kaduna, , , , , , 
880,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a1c,Point,8.510509,10.518337,geometry_type,10.518337,8.510509,Yes,2018-09-25T14:25:43Z,Unknown,Primary Health Center,e391aafa-2d44-42bf-bfb8-ad033deb2ab4,Yar Kasuwa Primary Health Center,Functional,Primary,Public,KD1706,eHA_Polio,Kudaru,19017,Lere,KD,Kaduna, , , , , , 
881,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a1b,Point,8.506433,10.573114,geometry_type,10.573114,8.506433,Yes,2018-09-25T14:25:46Z,Unknown,Health Post,a4400489-0110-4f96-926b-24194ff7e73e,Alwalo Health Post,Functional,Primary,Public,KD1706,eHA_Polio,Kudaru,19017,Lere,KD,Kaduna, , , , , , 
882,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a17,Point,8.551838,10.450495,geometry_type,10.450495,8.551838,Yes,2018-09-25T14:25:54Z,Unknown,Primary Health Clinic,32145f2b-81f2-4c32-9a01-7aa21cdb1071,Ukissah Primary Health Clinic,Functional,Primary,Public,KD1706,eHA_Polio,Kudaru,19017,Lere,KD,Kaduna, , , , , , 
883,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a0f,Point,8.468528,10.635002,geometry_type,10.635002,8.468528,Yes,2018-09-25T14:25:52Z,Unknown,Primary Health Center,0dc27ed2-65ad-449f-9777-e7c01c1b7244,Yarkasuwa Health Center,Functional,Primary,Public,KD1706,eHA_Polio,Kudaru,19017,Lere,KD,Kaduna, , , , , , 
884,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a0d,Point,8.364924,10.563276,geometry_type,10.563276,8.364924,Yes,2018-09-25T14:25:44Z,Unknown,Primary Health Center,1ac74700-81c6-4a5e-bd34-124c5f4b22fb,Rumaiya Primary Health Center,Functional,Primary,Public,KD1706,eHA_Polio,Kudaru,19017,Lere,KD,Kaduna, , , , , , 
885,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a01,Point,8.38072,10.6894,geometry_type,10.6894,8.38072,Unknown,2018-09-25T14:25:43Z,Unknown,Private Non Profit,1116f0c8-7351-49d3-98c2-f478cfbc70f0,7th Adventist Clinic,Unknown,Primary,NGO/Humanitarian,KD1706,eHA_Polio,Kudaru,19017,Lere,KD,Kaduna, , , , , , 
886,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-39fd,Point,8.55533,10.484678,geometry_type,10.484678,8.55533,Yes,2018-09-25T14:25:44Z,Unknown,Primary Health Clinic,8b86836d-5b4b-4b45-8396-933840ef5bfb,James Health Clinic,Unknown,Primary,Public,KD1706,eHA_Polio,Kudaru,19017,Lere,KD,Kaduna, , , , , , 
887,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-39f8,Point,8.558632,10.273884,geometry_type,10.273884,8.558632,Unknown,2018-09-25T14:25:54Z,Unknown,Primary Health Clinic,a8724a8c-a983-43d3-9f6f-7c00f3156b1d,Health Clinic Doka,Unknown,Primary,Others,KD1707,NPHCDA,Lazuru Tuddai,19017,Lere,KD,Kaduna, , , , , , 
888,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-39eb,Point,8.656577,10.270822,geometry_type,10.270822,8.656577,Yes,2018-09-25T14:25:04Z,Unknown,Primary Health Clinic,f787eb19-4c11-47c3-a3ab-cd72c44ee9ff,Kafin Tuddai Health Clinic,Functional,Primary,Public,KD1707,eHA_Polio,Lazuru Tuddai,19017,Lere,KD,Kaduna, , , , , , 
889,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-39e4,Point,8.704723,10.30264,geometry_type,10.30264,8.704723,Yes,2018-09-25T14:30:10Z,Unknown,Primary Health Clinic,bb7fcbeb-388a-4b1e-9459-ad9cd8d59716,Kafin Lazuru Health Clinic,Functional,Primary,Public,KD1707,eHA_Polio,Lazuru Tuddai,19017,Lere,KD,Kaduna, , , , , , 
890,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-39e1,Point,8.607217,10.256672,geometry_type,10.256672,8.607217,Yes,2018-09-25T14:24:57Z,Unknown,Primary Health Clinic,850c4f5e-8975-4c18-8760-30d02681f14e,Durumi Health Clinic,Functional,Primary,Public,KD1707,eHA_Polio,Lazuru Tuddai,19017,Lere,KD,Kaduna, , , , , , 
891,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-39db,Point,8.703901,10.35565,geometry_type,10.35565,8.703901,Yes,2018-09-25T14:30:10Z,Unknown,Primary Health Clinic,a93a25ce-ea57-4974-9af3-1d0f3fb425df,Krosha Health Clinic,Functional,Primary,Public,KD1707,eHA_Polio,Lazuru Tuddai,19017,Lere,KD,Kaduna, , , , , , 
892,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-39d4,Point,8.57101,10.268667,geometry_type,10.268667,8.57101,Yes,2018-09-25T14:25:06Z,Unknown,Primary Health Clinic,6e18fb84-ad20-4eda-8d87-6c723e10a7af,Gidan Dutse Health Clinic,Functional,Primary,Public,KD1707,eHA_Polio,Lazuru Tuddai,19017,Lere,KD,Kaduna, , , , , , 
893,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-39d0,Point,8.645438,10.226615,geometry_type,10.226615,8.645438,Unknown,2018-09-25T14:25:02Z,Unknown,Primary Health Clinic,9bf26991-a9d5-462e-ac61-a715ea1e4333,Baban Fadama Health Clinic,Functional,Primary,Public,KD1707,eHA_Polio,Lazuru Tuddai,19017,Lere,KD,Kaduna, , , , , , 
894,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-39cb,Point,8.595496,10.283829,geometry_type,10.283829,8.595496,Unknown,2018-09-25T14:25:54Z,Unknown,Primary Health Clinic,c7c271b6-5f9b-4114-893d-5c677f714889,Isheme Health Clinic,Functional,Primary,Public,KD1707,eHA_Polio,Lazuru Tuddai,19017,Lere,KD,Kaduna, , , , , , 
895,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-39c5,Point,8.594392,10.285225,geometry_type,10.285225,8.594392,Unknown,2018-09-25T14:25:53Z,Unknown,Primary Health Center,568e78cf-7f89-4948-bdc8-74c80895fae1,Muazu Ahmed H c Ishame,Unknown,Primary,Public,KD1707,eHA_Polio,Lazuru Tuddai,19017,Lere,KD,Kaduna, , , , , , 
896,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-39ba,Point,8.584627,10.366375,geometry_type,10.366375,8.584627,Unknown,2018-09-25T14:34:40Z,Unknown,Primary Health Clinic,95e0d45d-5cff-42e7-83aa-62ab9dd310da,Health Clinic Damagira,Functional,Primary,Others,KD1708,NPHCDA,Lere,19017,Lere,KD,Kaduna, , , , , , 
897,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-39ae,Point,8.613241,10.346238,geometry_type,10.346238,8.613241,Unknown,2018-09-25T14:34:40Z,Unknown,Primary Health Clinic,76f5cd3f-84f3-48da-9934-79cd2cabb3d4,Health Clinic Durawa,Functional,Primary,Others,KD1708,NPHCDA,Lere,19017,Lere,KD,Kaduna, , , , , , 
898,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-39a9,Point,8.539001,10.403562,geometry_type,10.403562,8.539001,Unknown,2018-09-25T14:25:43Z,Unknown,Primary Health Center,95ab282e-53b6-468d-8788-06015086fe6a,Dan Alhaji Primary Health Center,Unknown,Primary,Public,KD1708,eHA_Polio,Lere,19017,Lere,KD,Kaduna, , , , , , 
899,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-39a3,Point,8.56395,10.366904,geometry_type,10.366904,8.56395,Yes,2018-09-25T14:25:45Z,Unknown,Primary Health Clinic,247dd8e1-6e90-46c9-a059-729da8c3040b,Sigau Maternal And Child Health,Unknown,Primary,Public,KD1708,eHA_Polio,Lere,19017,Lere,KD,Kaduna, , , , , , 
900,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-399e,Point,8.571307,10.384371,geometry_type,10.384371,8.571307,Yes,2018-09-25T14:25:48Z,Unknown,Primary Health Center,3b129cd2-092e-48a4-a3b4-c784a40e2009,Lere Health Facility,Functional,Primary,Public,KD1708,eHA_Polio,Lere,19017,Lere,KD,Kaduna, , , , , , 
901,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-399a,Point,8.528112,10.318911,geometry_type,10.318911,8.528112,Yes,2018-09-25T14:25:44Z,Unknown,Primary Health Clinic,8613de85-7c6c-4822-947d-8baea29c818f,Nazangi Health Clinic,Functional,Primary,Public,KD1709,eHA_Polio,Raminkura,19017,Lere,KD,Kaduna, , , , , , 
902,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3997,Point,8.543495,10.282037,geometry_type,10.282037,8.543495,Yes,2018-09-25T14:25:46Z,Unknown,Primary Health Clinic,812658f7-e725-4407-8107-dcecf8078dc4,Alhheri Nursing And Maternity Ramin Kura,Unknown,Primary,Public,KD1709,eHA_Polio,Raminkura,19017,Lere,KD,Kaduna, , , , , , 
903,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3993,Point,8.552332,10.277108,geometry_type,10.277108,8.552332,Unknown,2018-09-25T14:25:54Z,Unknown,Primary Health Clinic,c1f9ab6e-c2d4-4903-801a-cc80cb28d18d,Sda Health Clinic Anguean Mission Ramin Kura,Unknown,Primary,Public,KD1709,eHA_Polio,Raminkura,19017,Lere,KD,Kaduna, , , , , , 
904,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-398e,Point,8.509448,10.291904,geometry_type,10.291904,8.509448,Unknown,2018-09-25T14:25:54Z,Unknown,Primary Health Clinic,eae61cd1-557c-4fb8-868e-735db86047ca,Samilafiya Nursing Maternity Home Luwuna,Unknown,Primary,Public,KD1709,eHA_Polio,Raminkura,19017,Lere,KD,Kaduna, , , , , , 
905,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-398a,Point,8.509895,10.290055,geometry_type,10.290055,8.509895,Yes,2018-09-25T14:25:52Z,Unknown,Primary Health Clinic,03cfb868-46a4-4456-86f7-1edf503c2312,Luwuna Health Clinic,Functional,Primary,Public,KD1709,eHA_Polio,Raminkura,19017,Lere,KD,Kaduna, , , , , , 
906,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3986,Point,8.548698,10.305336,geometry_type,10.305336,8.548698,Unknown,2018-09-25T14:34:40Z,Unknown,Primary Health Center,72919488-6d84-44f9-a218-ede3d35bf9da,Health Center Dogon Daji,Functional,Primary,Others,KD1709,NPHCDA,Raminkura,19017,Lere,KD,Kaduna, , , , , , 
907,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3980,Point,8.544768,10.279329,geometry_type,10.279329,8.544768,Yes,2018-09-25T14:25:55Z,Unknown,Primary Health Center,beb5d795-fe25-446b-83ec-f321faee4fde,Model Ward Health Center Raminkura,Functional,Primary,Public,KD1709,eHA_Polio,Raminkura,19017,Lere,KD,Kaduna, , , , , , 
908,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-397b,Point,8.510823,10.363622,geometry_type,10.363622,8.510823,Unknown,2018-09-25T14:34:40Z,Unknown,Primary Health Center,c5816f1c-cfcd-4070-929b-3f0bce678009,Health Center Gasakora,Functional,Primary,Others,KD1709,NPHCDA,Raminkura,19017,Lere,KD,Kaduna, , , , , , 
909,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3974,Point,8.485423,10.319953,geometry_type,10.319953,8.485423,Unknown,2018-09-25T14:25:43Z,Unknown,Primary Health Clinic,bf1b2bd3-108a-424e-b621-806e08228bd9,Kargi Health Clinic,Functional,Primary,Public,KD1709,eHA_Polio,Raminkura,19017,Lere,KD,Kaduna, , , , , , 
910,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3965,Point,8.510419,10.291674,geometry_type,10.291674,8.510419,Unknown,2018-09-25T14:25:44Z,Unknown,Private Clinic,5d213602-3b3b-4161-a660-71b9d2be643b,Luvozige Nursing Home,Unknown,Primary,Public,KD1709,eHA_Polio,Raminkura,19017,Lere,KD,Kaduna, , , , , , 
911,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3960,Point,8.65691,10.439185,geometry_type,10.439185,8.65691,Yes,2018-09-25T14:25:44Z,Unknown,Primary Health Clinic,1e28ae4a-a419-4d0b-9a04-df0389a44d55,Sauki Clinic And Maternity Anguwan Bawa,Unknown,Primary,Public,KD1710,eHA_Polio,Sabon Birnin,19017,Lere,KD,Kaduna, , , , , , 
